arch,sigma_read,depth,seed,run_name,chip,trial,auc,pauc,auc_id1,auc_id2,auc_id3,auc_id4
per_layer,0.08,2,1,arch_per_layer_r0.08_d2_s1,0,0,0.7360685902148166,0.6237208050142509,0.686991341991342,0.7276442048517521,0.63855525606469,0.8910835579514824
per_layer,0.08,2,1,arch_per_layer_r0.08_d2_s1,1,0,0.7397763926325247,0.6293024585477416,0.6658333333333333,0.738544474393531,0.6416603773584906,0.9130673854447439
per_layer,0.08,2,1,arch_per_layer_r0.08_d2_s1,2,0,0.7359891672792618,0.6295322353912225,0.6742316017316018,0.739288409703504,0.6249595687331537,0.9054770889487871
per_layer,0.08,2,1,arch_per_layer_r0.08_d2_s1,3,0,0.7356828698031528,0.629839338913321,0.6666991341991343,0.7406576819407007,0.6260592991913747,0.9093153638814016
per_layer,0.08,2,1,arch_per_layer_r0.08_d2_s1,4,0,0.7448497508780527,0.6401316326837677,0.655021645021645,0.7594285714285715,0.6438167115902964,0.9211320754716981
per_layer,0.08,2,1,arch_per_layer_r0.08_d2_s1,5,0,0.7428192232296007,0.6342313223023253,0.676948051948052,0.7452506738544473,0.6340592991913748,0.9150188679245284
per_layer,0.08,2,1,arch_per_layer_r0.08_d2_s1,6,0,0.7195217471208037,0.6227260367900884,0.6673376623376623,0.7220053908355795,0.6055741239892183,0.8831698113207547
per_layer,0.08,2,1,arch_per_layer_r0.08_d2_s1,7,0,0.7195805970758801,0.6237312836121178,0.6668614718614718,0.7288625336927224,0.596355795148248,0.8862425876010782
per_layer,0.08,2,1,arch_per_layer_r0.08_d2_s1,8,0,0.7391161786326881,0.6335754695486572,0.6945779220779222,0.7217897574123989,0.6337466307277628,0.9063504043126686
per_layer,0.08,2,1,arch_per_layer_r0.08_d2_s1,9,0,0.7312193294127256,0.626007396278002,0.681060606060606,0.734533692722372,0.6041078167115903,0.9051752021563342
per_layer,0.08,2,2,arch_per_layer_r0.08_d2_s2,0,0,0.7298295352446297,0.6168607625410009,0.6850216450216451,0.7382964959568734,0.6224690026954178,0.8735309973045823
per_layer,0.08,2,2,arch_per_layer_r0.08_d2_s2,1,0,0.7361680450053092,0.6250352510779522,0.6924134199134199,0.7448948787061995,0.620388140161725,0.8869757412398922
per_layer,0.08,2,2,arch_per_layer_r0.08_d2_s2,2,0,0.7247175018377849,0.620081399897686,0.6691233766233765,0.7376603773584905,0.6116118598382749,0.8804743935309973
per_layer,0.08,2,2,arch_per_layer_r0.08_d2_s2,3,0,0.7266043045005309,0.6184910711598894,0.6777056277056277,0.7343180592991914,0.6137897574123988,0.8806037735849057
per_layer,0.08,2,2,arch_per_layer_r0.08_d2_s2,4,0,0.7348468614718615,0.6288102331299948,0.6833874458874459,0.7429218328840972,0.6126792452830189,0.9003989218328841
per_layer,0.08,2,2,arch_per_layer_r0.08_d2_s2,5,0,0.7266741403250836,0.623582111367613,0.666017316017316,0.7288733153638814,0.6207762803234501,0.8910296495956873
per_layer,0.08,2,2,arch_per_layer_r0.08_d2_s2,6,0,0.7082379625091889,0.6086084099614387,0.6550974025974026,0.714878706199461,0.5974663072776281,0.8655094339622641
per_layer,0.08,2,2,arch_per_layer_r0.08_d2_s2,7,0,0.7152621395899699,0.6172932330827068,0.6550108225108225,0.7207439353099732,0.6114501347708895,0.8738436657681941
per_layer,0.08,2,2,arch_per_layer_r0.08_d2_s2,8,0,0.7287306266846362,0.619027467897875,0.6901785714285714,0.7415525606469003,0.6059191374663073,0.8772722371967655
per_layer,0.08,2,2,arch_per_layer_r0.08_d2_s2,9,0,0.718563444417218,0.6142929686996221,0.6772510822510822,0.7134231805929919,0.6063180592991914,0.8772614555256064
none,0.17,2,0,arch_none_r0.17_d2_s0,0,0,0.5719880952380952,0.5315823864979774,0.46166666666666667,0.512743935309973,0.5261024258760107,0.7874393530997305
none,0.17,2,0,arch_none_r0.17_d2_s0,1,0,0.5797607918810749,0.5279677538614976,0.4807251082251082,0.524345013477089,0.5219083557951482,0.7920646900269542
none,0.17,2,0,arch_none_r0.17_d2_s0,2,0,0.5711298905497019,0.5264286896486499,0.4576839826839827,0.4997196765498652,0.5351590296495957,0.7919568733153639
none,0.17,2,0,arch_none_r0.17_d2_s0,3,0,0.5695438924283264,0.5289954087620423,0.45366883116883117,0.5139514824797843,0.5281293800539083,0.7824258760107816
none,0.17,2,0,arch_none_r0.17_d2_s0,4,0,0.5678168545291187,0.5264715175589059,0.44872294372294375,0.5021563342318058,0.5282371967654986,0.7921509433962265
none,0.17,2,0,arch_none_r0.17_d2_s0,5,0,0.5725536531078983,0.5266260097069433,0.44115800865800864,0.5373800539083559,0.5256603773584906,0.7860161725067385
none,0.17,2,0,arch_none_r0.17_d2_s0,6,0,0.5607001960303847,0.5270139327736151,0.46220779220779223,0.4854339622641509,0.5145121293800539,0.7806469002695419
none,0.17,2,0,arch_none_r0.17_d2_s0,7,0,0.5687069345748591,0.5272786920130514,0.4579220779220779,0.509466307277628,0.5151805929919138,0.7922587601078168
none,0.17,2,0,arch_none_r0.17_d2_s0,8,0,0.5667586988483215,0.5251849606864503,0.4542207792207792,0.5164097035040431,0.5130188679245282,0.7833854447439353
none,0.17,2,0,arch_none_r0.17_d2_s0,9,0,0.5642211263579189,0.525690566467627,0.46010822510822513,0.49729380053908356,0.5145660377358491,0.7849164420485176
none,0.17,2,1,arch_none_r0.17_d2_s1,0,0,0.42775139875847423,0.50867601035178,0.5079112554112554,0.5022425876010781,0.4365390835579515,0.2643126684636118
none,0.17,2,1,arch_none_r0.17_d2_s1,1,0,0.42445469860328344,0.5124557749433618,0.5076948051948053,0.5105983827493261,0.41299191374663075,0.26653369272237193
none,0.17,2,1,arch_none_r0.17_d2_s1,2,0,0.43090541533937765,0.5120320634347447,0.5168831168831169,0.5064366576819407,0.43273315363881404,0.2675687331536388
none,0.17,2,1,arch_none_r0.17_d2_s1,3,0,0.43293280854365757,0.509285811011233,0.4973484848484848,0.5241832884097035,0.4302749326145552,0.2799245283018868
none,0.17,2,1,arch_none_r0.17_d2_s1,4,0,0.4276437147757903,0.5090472751346634,0.4994805194805195,0.514911051212938,0.42203773584905657,0.27414555256064693
none,0.17,2,1,arch_none_r0.17_d2_s1,5,0,0.42567231275014294,0.5080668545291187,0.5012229437229437,0.49918059299191375,0.43933153638814015,0.26295417789757414
none,0.17,2,1,arch_none_r0.17_d2_s1,6,0,0.42247512864493997,0.5106620001977499,0.5064935064935066,0.5037196765498653,0.419989218328841,0.2596981132075472
none,0.17,2,1,arch_none_r0.17_d2_s1,7,0,0.4281908335375317,0.510310295464218,0.5079978354978355,0.5206145552560647,0.4370242587601078,0.24712668463611862
none,0.17,2,1,arch_none_r0.17_d2_s1,8,0,0.42888308625336924,0.5084696625784014,0.5160714285714286,0.5018867924528302,0.4263288409703504,0.27124528301886797
none,0.17,2,1,arch_none_r0.17_d2_s1,9,0,0.4169602221677694,0.5092772669237416,0.5035497835497835,0.4972075471698113,0.41147169811320755,0.25561185983827495
none,0.17,2,2,arch_none_r0.17_d2_s2,0,0,0.5813707628849138,0.526546909727148,0.4758658008658009,0.5435256064690026,0.5287870619946092,0.7773045822102427
none,0.17,2,2,arch_none_r0.17_d2_s2,1,0,0.5611097565956056,0.5231633973441322,0.4534848484848485,0.5140808625336928,0.5066846361185984,0.770188679245283
none,0.17,2,2,arch_none_r0.17_d2_s2,2,0,0.5774957884097035,0.5255476813818423,0.4726785714285714,0.5264474393530997,0.5348140161725068,0.776043126684636
none,0.17,2,2,arch_none_r0.17_d2_s2,3,0,0.5835260965449645,0.5297001079026898,0.48051948051948046,0.528010781671159,0.5378760107816711,0.7876981132075472
none,0.17,2,2,arch_none_r0.17_d2_s2,4,0,0.5786734766805521,0.5269125859245025,0.47674242424242425,0.5186091644204852,0.5350943396226415,0.7842479784366576
none,0.17,2,2,arch_none_r0.17_d2_s2,5,0,0.5812590357755453,0.5274968617942799,0.4688636363636363,0.5312129380053908,0.5383935309973046,0.7865660377358491
none,0.17,2,2,arch_none_r0.17_d2_s2,6,0,0.5640150902556563,0.5235473976536539,0.4617099567099567,0.5054878706199462,0.5140592991913747,0.7748032345013476
none,0.17,2,2,arch_none_r0.17_d2_s2,7,0,0.575082414440905,0.5234472867417257,0.4645021645021645,0.5237196765498653,0.5329487870619946,0.7791590296495957
none,0.17,2,2,arch_none_r0.17_d2_s2,8,0,0.5783432471616433,0.5267011869295881,0.4809848484848485,0.526199460916442,0.5301347708894878,0.7760539083557951
none,0.17,2,2,arch_none_r0.17_d2_s2,9,0,0.5714635812300907,0.5259080914120635,0.4685389610389611,0.5183504043126684,0.5202803234501348,0.7786846361185984
per_layer,0.17,2,0,arch_per_layer_r0.17_d2_s0,0,0,0.5710102456505759,0.5259640847401522,0.47086038961038956,0.5329811320754717,0.5046522911051213,0.7755471698113208
per_layer,0.17,2,0,arch_per_layer_r0.17_d2_s0,1,0,0.5757518582046883,0.5244892355244887,0.4626839826839827,0.528388140161725,0.5363126684636118,0.775622641509434
per_layer,0.17,2,0,arch_per_layer_r0.17_d2_s0,2,0,0.5796957445070653,0.5273102352794508,0.48034632034632035,0.5160539083557952,0.5290781671159029,0.7933045822102426
per_layer,0.17,2,0,arch_per_layer_r0.17_d2_s0,3,0,0.5702630686923139,0.5270953434185808,0.45885281385281385,0.5087870619946092,0.5305229110512129,0.7828894878706198
per_layer,0.17,2,0,arch_per_layer_r0.17_d2_s0,4,0,0.5825629032916769,0.5286904009595171,0.4738203463203463,0.5128301886792453,0.5548355795148248,0.7887654986522912
per_layer,0.17,2,0,arch_per_layer_r0.17_d2_s0,5,0,0.5762172465898882,0.5271404819940073,0.4817099567099567,0.523622641509434,0.521822102425876,0.7777142857142858
per_layer,0.17,2,0,arch_per_layer_r0.17_d2_s0,6,0,0.5660173670668953,0.5242131379047963,0.4584090909090909,0.506156334231806,0.5265876010781672,0.7729164420485175
per_layer,0.17,2,0,arch_per_layer_r0.17_d2_s0,7,0,0.5765167136322796,0.5278667831671804,0.46200216450216447,0.5226307277628033,0.5336495956873315,0.7877843665768194
per_layer,0.17,2,0,arch_per_layer_r0.17_d2_s0,8,0,0.5728831577227804,0.5284571312500806,0.4618614718614719,0.5326684636118598,0.5105013477088949,0.7865013477088949
per_layer,0.17,2,0,arch_per_layer_r0.17_d2_s0,9,0,0.5681284407416483,0.5250253635804777,0.4732900432900432,0.5156657681940701,0.5128301886792452,0.7707277628032344
per_layer,0.17,2,1,arch_per_layer_r0.17_d2_s1,0,0,0.4214384546271338,0.5106789808999342,0.499047619047619,0.5281509433962264,0.4177897574123989,0.2407654986522911
per_layer,0.17,2,1,arch_per_layer_r0.17_d2_s1,1,0,0.4177273441966838,0.504930099691768,0.49955627705627703,0.48660916442048513,0.4244528301886792,0.26029110512129383
per_layer,0.17,2,1,arch_per_layer_r0.17_d2_s1,2,0,0.4245930633831577,0.510088471607836,0.5057900432900432,0.5131536388140162,0.43446900269541777,0.24495956873315367
per_layer,0.17,2,1,arch_per_layer_r0.17_d2_s1,3,0,0.4261568447275994,0.5081421929609615,0.5205411255411255,0.49669002695417785,0.4378436657681941,0.24955256064690026
per_layer,0.17,2,1,arch_per_layer_r0.17_d2_s1,4,0,0.4235432798333742,0.5107579734069306,0.4930194805194805,0.5268787061994609,0.42191913746630727,0.25235579514824796
per_layer,0.17,2,1,arch_per_layer_r0.17_d2_s1,5,0,0.42110519276321157,0.5102765490054467,0.49436147186147184,0.5191482479784366,0.41119137466307276,0.25971967654986516
per_layer,0.17,2,1,arch_per_layer_r0.17_d2_s1,6,0,0.422615004492363,0.5100404312668464,0.4976190476190476,0.5149649595687331,0.4347493261455526,0.2431266846361186
per_layer,0.17,2,1,arch_per_layer_r0.17_d2_s1,7,0,0.4226587846116148,0.5087676846490153,0.5097402597402597,0.4965390835579515,0.426544474393531,0.25781132075471697
per_layer,0.17,2,1,arch_per_layer_r0.17_d2_s1,8,0,0.42291795311606634,0.5100871281978532,0.5016017316017316,0.49790835579514825,0.4326576819407008,0.2595040431266846
per_layer,0.17,2,1,arch_per_layer_r0.17_d2_s1,9,0,0.42645841501266024,0.5134078764664664,0.5002056277056277,0.5122371967654986,0.4348679245283018,0.25852291105121294
per_layer,0.17,2,2,arch_per_layer_r0.17_d2_s2,0,0,0.573084303275341,0.5282475055563437,0.4550757575757575,0.5128625336927223,0.5312345013477089,0.7931644204851751
per_layer,0.17,2,2,arch_per_layer_r0.17_d2_s2,1,0,0.5684618455443927,0.5260177674030703,0.4609848484848485,0.5051644204851752,0.5231266846361186,0.7845714285714287
per_layer,0.17,2,2,arch_per_layer_r0.17_d2_s2,2,0,0.573129175855591,0.5259789697227633,0.4654978354978355,0.5234285714285715,0.5198814016172506,0.7837088948787062
per_layer,0.17,2,2,arch_per_layer_r0.17_d2_s2,3,0,0.5806936412643959,0.5275366804661741,0.4766883116883117,0.5065822102425875,0.54944474393531,0.7900592991913747
per_layer,0.17,2,2,arch_per_layer_r0.17_d2_s2,4,0,0.5786491821857388,0.5290862232768887,0.45527597402597403,0.5159353099730458,0.5500161725067385,0.7933692722371968
per_layer,0.17,2,2,arch_per_layer_r0.17_d2_s2,5,0,0.5767200441068365,0.5305355477028764,0.48038961038961037,0.5097142857142858,0.5365067385444744,0.7802695417789757
per_layer,0.17,2,2,arch_per_layer_r0.17_d2_s2,6,0,0.5832944131340358,0.5287003959297902,0.4663636363636364,0.5286037735849057,0.556355795148248,0.7818544474393531
per_layer,0.17,2,2,arch_per_layer_r0.17_d2_s2,7,0,0.571241740178061,0.5274799885648942,0.470530303030303,0.5040862533692723,0.5223396226415093,0.788010781671159
per_layer,0.17,2,2,arch_per_layer_r0.17_d2_s2,8,0,0.5752389528710282,0.5274107760825735,0.47471861471861476,0.5127924528301886,0.5250673854447439,0.788377358490566
per_layer,0.17,2,2,arch_per_layer_r0.17_d2_s2,9,0,0.5677345217675407,0.5238203248257866,0.46145021645021644,0.5128194070080863,0.523245283018868,0.7734231805929919
none,0.34,2,0,arch_none_r0.34_d2_s0,0,0,0.48953796046720577,0.5196755826100414,0.31595238095238093,0.36287870619946094,0.5000862533692721,0.7792345013477089
none,0.34,2,0,arch_none_r0.34_d2_s0,1,0,0.4858649432328678,0.5215086386635542,0.32541125541125543,0.34783827493261454,0.4852506738544474,0.7849595687331536
none,0.34,2,0,arch_none_r0.34_d2_s0,2,0,0.4845917463040105,0.5170377702403521,0.3186796536796537,0.3507169811320755,0.5031913746630727,0.7657789757412399
none,0.34,2,0,arch_none_r0.34_d2_s0,3,0,0.48766357306215796,0.5235880223715378,0.29767316017316015,0.36790296495956876,0.4891536388140162,0.7959245283018868
none,0.34,2,0,arch_none_r0.34_d2_s0,4,0,0.5127768929184024,0.5226552122157881,0.34350649350649354,0.3867493261455526,0.5152991913746631,0.8055525606469004
none,0.34,2,0,arch_none_r0.34_d2_s0,5,0,0.47995731234174627,0.5169508247462566,0.3133225108225108,0.3494231805929919,0.48665229110512126,0.7704312668463611
none,0.34,2,0,arch_none_r0.34_d2_s0,6,0,0.49476884750469663,0.5206123155229412,0.34354978354978355,0.3558814016172507,0.4814770889487871,0.798167115902965
none,0.34,2,0,arch_none_r0.34_d2_s0,7,0,0.48150504369843994,0.5197610234849559,0.3024891774891775,0.3761347708894879,0.45745552560646907,0.7899407008086253
none,0.34,2,0,arch_none_r0.34_d2_s0,8,0,0.48553781752838354,0.520131052330655,0.32151515151515153,0.3595363881401617,0.4783611859838275,0.7827385444743935
none,0.34,2,0,arch_none_r0.34_d2_s0,9,0,0.49152573919790904,0.521008191576712,0.30728354978354977,0.36495956873315366,0.5155471698113208,0.7783126684636119
none,0.34,2,1,arch_none_r0.34_d2_s1,0,0,0.4863354263660868,0.5192386519471922,0.3298376623376623,0.36325606469002697,0.4811212938005391,0.7711266846361187
none,0.34,2,1,arch_none_r0.34_d2_s1,1,0,0.49754289185657113,0.5245027770971167,0.33832251082251086,0.3571644204851752,0.49077088948787057,0.8039137466307278
none,0.34,2,1,arch_none_r0.34_d2_s1,2,0,0.5036581209670832,0.5201354587153991,0.34617965367965364,0.38295417789757413,0.48641509433962266,0.7990835579514826
none,0.34,2,1,arch_none_r0.34_d2_s1,3,0,0.49117951074083155,0.5247851618755293,0.295995670995671,0.3499407008086253,0.5183611859838275,0.8004204851752023
none,0.34,2,1,arch_none_r0.34_d2_s1,4,0,0.49637303969615293,0.5215504455822231,0.32113636363636366,0.36846361185983834,0.4971212938005391,0.7987708894878707
none,0.34,2,1,arch_none_r0.34_d2_s1,5,0,0.4931753655149881,0.5220038195832635,0.333030303030303,0.3761401617250673,0.4606522911051213,0.8028787061994609
none,0.34,2,1,arch_none_r0.34_d2_s1,6,0,0.4934317977619864,0.5258512920379852,0.33770562770562773,0.3347708894878706,0.4929056603773585,0.808345013477089
none,0.34,2,1,arch_none_r0.34_d2_s1,7,0,0.49766384872988645,0.5165226531164963,0.3108225108225108,0.3502371967654987,0.5405822102425876,0.7890134770889489
none,0.34,2,1,arch_none_r0.34_d2_s1,8,0,0.4968709772931471,0.5220873259478026,0.35037878787878785,0.35114285714285715,0.4889919137466307,0.7969703504043126
none,0.34,2,1,arch_none_r0.34_d2_s1,9,0,0.4888774299599771,0.5159169901597905,0.34436147186147187,0.37207547169811317,0.4588247978436657,0.7802479784366577
none,0.34,2,2,arch_none_r0.34_d2_s2,0,0,0.4830116393040921,0.5198294836576862,0.33233766233766227,0.36261994609164416,0.4595040431266847,0.7775849056603773
none,0.34,2,2,arch_none_r0.34_d2_s2,1,0,0.4796733031119824,0.5174029628101128,0.3165584415584416,0.34776280323450137,0.4746199460916442,0.7797520215633423
none,0.34,2,2,arch_none_r0.34_d2_s2,2,0,0.4854818161398351,0.5164352239948069,0.3021536796536797,0.348711590296496,0.49031805929919137,0.8007439353099731
none,0.34,2,2,arch_none_r0.34_d2_s2,3,0,0.501960334476844,0.5220548691626149,0.35509740259740263,0.36632345013477097,0.489288409703504,0.7971320754716982
none,0.34,2,2,arch_none_r0.34_d2_s2,4,0,0.495220952789349,0.5250943073808019,0.3313528138528139,0.3409811320754717,0.4998814016172507,0.8086684636118597
none,0.34,2,2,arch_none_r0.34_d2_s2,5,0,0.49078412153883855,0.5195048620694102,0.3368831168831169,0.35619407008086257,0.460388140161725,0.8096711590296496
none,0.34,2,2,arch_none_r0.34_d2_s2,6,0,0.48440298537940046,0.5248516875378841,0.3014502164502164,0.3299191374663073,0.4755471698113207,0.8306954177897574
none,0.34,2,2,arch_none_r0.34_d2_s2,7,0,0.48970294249775376,0.5192618660716972,0.3194047619047619,0.3645929919137466,0.4695094339622641,0.8053045822102425
none,0.34,2,2,arch_none_r0.34_d2_s2,8,0,0.481668453401944,0.5216000980151924,0.2942748917748918,0.36894878706199463,0.471644204851752,0.7918059299191375
none,0.34,2,2,arch_none_r0.34_d2_s2,9,0,0.48748955525606463,0.5198295373940856,0.32607142857142857,0.32605929919137466,0.48419946091644206,0.8136280323450134
per_layer,0.34,2,0,arch_per_layer_r0.34_d2_s0,0,0,0.4268901413052357,0.5117427466608202,0.2778354978354978,0.3278059299191375,0.41690566037735854,0.6850134770889488
per_layer,0.34,2,0,arch_per_layer_r0.34_d2_s0,1,0,0.4305568692313975,0.5043105190076391,0.2845670995670996,0.33904043126684635,0.4305768194070081,0.6680431266846361
per_layer,0.34,2,0,arch_per_layer_r0.34_d2_s0,2,0,0.44328248795229924,0.5100873431434504,0.3251515151515152,0.3237412398921833,0.41431805929919135,0.7099191374663072
per_layer,0.34,2,0,arch_per_layer_r0.34_d2_s0,3,0,0.39893858735604015,0.5007604775231389,0.2863311688311688,0.23525606469002694,0.38404312668463614,0.6901239892183288
per_layer,0.34,2,0,arch_per_layer_r0.34_d2_s0,4,0,0.4217649013722127,0.5040952509919738,0.30365259740259737,0.24837735849056608,0.47738005390835575,0.6576495956873315
per_layer,0.34,2,0,arch_per_layer_r0.34_d2_s0,5,0,0.4465759719839909,0.5109858157400362,0.3619588744588745,0.30685714285714283,0.40492722371967654,0.7125606469002695
per_layer,0.34,2,0,arch_per_layer_r0.34_d2_s0,6,0,0.4355911132892265,0.5087074998817799,0.30372294372294373,0.2843234501347709,0.4356981132075472,0.7186199460916441
per_layer,0.34,2,0,arch_per_layer_r0.34_d2_s0,7,0,0.414683564077432,0.5044445913239359,0.2845779220779221,0.27302425876010783,0.43064150943396223,0.6704905660377358
per_layer,0.34,2,0,arch_per_layer_r0.34_d2_s0,8,0,0.43383746834926085,0.5110436898421009,0.2562878787878788,0.33993530997304583,0.4433962264150943,0.6957304582210243
per_layer,0.34,2,0,arch_per_layer_r0.34_d2_s0,9,0,0.4147571163113616,0.5003624520133954,0.31254329004329,0.2695902964959569,0.40301886792452835,0.6738760107816711
per_layer,0.34,2,1,arch_per_layer_r0.34_d2_s1,0,0,0.4931683104631218,0.5230056810121358,0.3126948051948052,0.3584258760107817,0.4931859838274933,0.8083665768194069
per_layer,0.34,2,1,arch_per_layer_r0.34_d2_s1,1,0,0.4963448807481827,0.5231127776559753,0.3570021645021645,0.33888948787061995,0.4777358490566038,0.8117520215633424
per_layer,0.34,2,1,arch_per_layer_r0.34_d2_s1,2,0,0.49680905415339377,0.5229828967788253,0.35474025974025974,0.32921832884097035,0.4965929919137466,0.8066846361185984
per_layer,0.34,2,1,arch_per_layer_r0.34_d2_s1,3,0,0.4867862758310872,0.5251636810723206,0.30773809523809526,0.32257142857142856,0.5025714285714286,0.8142641509433963
per_layer,0.34,2,1,arch_per_layer_r0.34_d2_s1,4,0,0.47925969431511883,0.5165975079207452,0.3224188311688312,0.336345013477089,0.4551913746630728,0.8030835579514825
per_layer,0.34,2,1,arch_per_layer_r0.34_d2_s1,5,0,0.48664973862615374,0.520848701943538,0.29015151515151516,0.32644204851752023,0.5008194070080862,0.8291859838274933
per_layer,0.34,2,1,arch_per_layer_r0.34_d2_s1,6,0,0.4902785979743527,0.5260456028579167,0.2981709956709957,0.35511590296495954,0.4913530997304582,0.8164743935309973
per_layer,0.34,2,1,arch_per_layer_r0.34_d2_s1,7,0,0.4786436637262109,0.516245749450814,0.3365692640692641,0.3197843665768194,0.46477628032345014,0.79344474393531
per_layer,0.34,2,1,arch_per_layer_r0.34_d2_s1,8,0,0.4916713223883036,0.5244022900303933,0.3458874458874459,0.3609595687331537,0.4463827493261456,0.813455525606469
per_layer,0.34,2,1,arch_per_layer_r0.34_d2_s1,9,0,0.48919477456505756,0.5227882635404979,0.3036038961038961,0.35714285714285715,0.49197843665768193,0.8040539083557952
per_layer,0.34,2,2,arch_per_layer_r0.34_d2_s2,0,0,0.488534162378502,0.5177177506373136,0.32192640692640695,0.3817520215633423,0.4612291105121294,0.7892291105121294
per_layer,0.34,2,2,arch_per_layer_r0.34_d2_s2,1,0,0.5069825818835253,0.5187949504980289,0.33296536796536796,0.39573045822102426,0.5089919137466308,0.7902425876010782
per_layer,0.34,2,2,arch_per_layer_r0.34_d2_s2,2,0,0.5077447521032427,0.5240750353585507,0.3608658008658009,0.38706199460916446,0.47455525606469,0.8084959568733153
per_layer,0.34,2,2,arch_per_layer_r0.34_d2_s2,3,0,0.47991101037327455,0.5203256855689825,0.3128138528138528,0.32982749326145555,0.4887870619946092,0.7882156334231807
per_layer,0.34,2,2,arch_per_layer_r0.34_d2_s2,4,0,0.5153425426774484,0.5182611868436099,0.3788095238095238,0.40113207547169805,0.4979568733153639,0.7834716981132076
per_layer,0.34,2,2,arch_per_layer_r0.34_d2_s2,5,0,0.5027661112472432,0.5245278719955979,0.31207792207792207,0.3721078167115903,0.5301563342318059,0.7967223719676549
per_layer,0.34,2,2,arch_per_layer_r0.34_d2_s2,6,0,0.5050274850935228,0.5175317152228771,0.3462770562770563,0.42357951482479783,0.4856711590296495,0.7645822102425875
per_layer,0.34,2,2,arch_per_layer_r0.34_d2_s2,7,0,0.5142686126766315,0.5231543696290468,0.33330086580086576,0.4215525606469003,0.5068894878706199,0.7953315363881401
per_layer,0.34,2,2,arch_per_layer_r0.34_d2_s2,8,0,0.49541235808216944,0.5202867266794774,0.3570995670995671,0.3426199460916442,0.4834824797843666,0.7984474393530997
per_layer,0.34,2,2,arch_per_layer_r0.34_d2_s2,9,0,0.4921261843502409,0.519513298684103,0.39661255411255414,0.3191913746630728,0.4648086253369272,0.7878921832884097
none,0.0,1,0,arch_none_r0_d1_s0,0,0,0.6719148901413052,0.5703679761152451,0.6954978354978354,0.7419083557951482,0.5484204851752021,0.7018328840970351
none,0.0,1,0,arch_none_r0_d1_s0,1,0,0.6490929204443355,0.551685764582984,0.5956385281385281,0.7914501347708895,0.6579191374663074,0.5513638814016173
none,0.0,1,0,arch_none_r0_d1_s0,2,0,0.7168780323450136,0.5897474174286488,0.7764285714285715,0.7319460916442049,0.6155579514824798,0.7435795148247978
none,0.0,1,0,arch_none_r0_d1_s0,3,0,0.5970272298456261,0.5291630663279123,0.7631493506493506,0.6414986522911053,0.34583288409703505,0.6376280323450135
none,0.0,1,0,arch_none_r0_d1_s0,4,0,0.6630825165400637,0.5463216359939299,0.7217532467532467,0.6940916442048517,0.5523450134770889,0.6841401617250674
none,0.0,1,0,arch_none_r0_d1_s0,5,0,0.6873483929592419,0.6000859782389077,0.7207251082251083,0.8470943396226415,0.5144043126684635,0.6671698113207547
none,0.0,1,0,arch_none_r0_d1_s0,6,0,0.6529655619537695,0.5574281436868329,0.6692099567099568,0.7686469002695419,0.5452614555256065,0.6287439353099731
none,0.0,1,0,arch_none_r0_d1_s0,7,0,0.6798143530997305,0.5792875735651306,0.7317857142857143,0.7978328840970349,0.4323342318059299,0.7573045822102427
none,0.0,1,0,arch_none_r0_d1_s0,8,0,0.7017481213754799,0.593809351853046,0.7872943722943723,0.765088948787062,0.5519676549865229,0.7026415094339622
none,0.0,1,0,arch_none_r0_d1_s0,9,0,0.705811872090174,0.5790008361383734,0.7691558441558441,0.728323450134771,0.6130026954177897,0.7127654986522911
none,0.0,1,1,arch_none_r0_d1_s1,0,0,0.540024861145144,0.518822893425674,0.5406385281385281,0.5770350404312667,0.4939407008086253,0.5484851752021563
none,0.0,1,1,arch_none_r0_d1_s1,1,0,0.7122985073102998,0.5799228452778602,0.6649891774891774,0.8574986522911052,0.7455741239892183,0.5811320754716981
none,0.0,1,1,arch_none_r0_d1_s1,2,0,0.8224960793923057,0.6656313274610197,0.80012987012987,0.8484312668463613,0.7065768194070081,0.9348463611859839
none,0.0,1,1,arch_none_r0_d1_s1,3,0,0.6633350281793677,0.6097852908428876,0.537987012987013,0.7953207547169813,0.4700592991913746,0.8499730458221024
none,0.0,1,1,arch_none_r0_d1_s1,4,0,0.71843136894552,0.5924738948572116,0.7686796536796536,0.671256064690027,0.6249487870619946,0.8088409703504044
none,0.0,1,1,arch_none_r0_d1_s1,5,0,0.659061402434044,0.5803568741751463,0.6422294372294373,0.7344258760107817,0.4656064690026954,0.7939838274932615
none,0.0,1,1,arch_none_r0_d1_s1,6,0,0.4328266049987748,0.5010846692202203,0.5076298701298702,0.5635579514824798,0.21611859838274933,0.44399999999999995
none,0.0,1,1,arch_none_r0_d1_s1,7,0,0.7285402576982766,0.5910399927778279,0.7355303030303031,0.6893369272237196,0.6419407008086253,0.8473530997304582
none,0.0,1,1,arch_none_r0_d1_s1,8,0,0.6485885403904272,0.6016314370832742,0.6438528138528139,0.7488086253369273,0.47840431266846356,0.723288409703504
none,0.0,1,1,arch_none_r0_d1_s1,9,0,0.6325531732418525,0.5734588400675789,0.5606493506493506,0.8456388140161726,0.37687331536388136,0.7470512129380054
none,0.0,1,2,arch_none_r0_d1_s2,0,0,0.6999726782651312,0.591417276037435,0.7424675324675325,0.7741347708894879,0.6474609164420486,0.6358274932614554
