arm,sigma,seed,chip,trial,auc,pauc,auc_id1,auc_id2,auc_id3,auc_id4,run_name
C3,0.03,3,8,0,0.715041799395573,0.5891997897832058,0.7185930735930736,0.7750835579514825,0.6004743935309973,0.7660161725067386,noise_hwa_s0.03_seed3
C3,0.03,3,9,0,0.7461203953279425,0.5895553098010893,0.7219047619047619,0.7807115902964961,0.6437735849056603,0.8380916442048518,noise_hwa_s0.03_seed3
C4,0.03,3,0,0,0.7356631850853549,0.5981837634394735,0.7129761904761904,0.8295094339622642,0.6152452830188678,0.784921832884097,noise_hwa_s0.03_seed3
C4,0.03,3,1,0,0.677819509107245,0.5556035779844122,0.7401082251082252,0.6674932614555257,0.5708894878706199,0.7327870619946091,noise_hwa_s0.03_seed3
C4,0.03,3,2,0,0.712409162378502,0.5979797263312656,0.7451406926406926,0.7900161725067386,0.5784258760107817,0.7360539083557952,noise_hwa_s0.03_seed3
C4,0.03,3,3,0,0.7064152781181083,0.5834918557113196,0.7287662337662337,0.7873099730458222,0.5296280323450134,0.7799568733153639,noise_hwa_s0.03_seed3
C4,0.03,3,4,0,0.7297762445887446,0.5760941805628995,0.7413906926406927,0.7837304582210242,0.6505444743935309,0.7434393530997305,noise_hwa_s0.03_seed3
C4,0.03,3,5,0,0.7449541064281631,0.5977837496829553,0.7970670995670996,0.8051212938005391,0.6686361185983827,0.7089919137466306,noise_hwa_s0.03_seed3
C4,0.03,3,6,0,0.7271599077023605,0.5968240175911477,0.6837878787878788,0.7863072776280322,0.6478706199460916,0.7906738544474395,noise_hwa_s0.03_seed3
C4,0.03,3,7,0,0.7156873213264723,0.5925525112094129,0.7371320346320347,0.8132938005390835,0.5655202156334231,0.7468032345013478,noise_hwa_s0.03_seed3
C4,0.03,3,8,0,0.7398569794984889,0.6034024813319749,0.714112554112554,0.8181024258760109,0.6164959568733154,0.8107169811320754,noise_hwa_s0.03_seed3
C4,0.03,3,9,0,0.7326815323041738,0.5868967551812636,0.6624242424242425,0.7364097035040431,0.6688194070080862,0.8630727762803234,noise_hwa_s0.03_seed3
C3,0.05,0,0,0,0.7516478497917178,0.6024195888520615,0.802435064935065,0.7760431266846363,0.6132884097035041,0.8148247978436658,noise_hwa_s0.05_seed0
C3,0.05,0,1,0,0.7253343543249203,0.5973073765030071,0.7915584415584417,0.7945768194070082,0.5858544474393531,0.7293477088948787,noise_hwa_s0.05_seed0
C3,0.05,0,2,0,0.7291429898717635,0.6038728360351995,0.7458549783549784,0.7933153638814016,0.5554393530997305,0.8219622641509434,noise_hwa_s0.05_seed0
C3,0.05,0,3,0,0.7468002940455771,0.602173798561584,0.7540259740259739,0.8203450134770889,0.619622641509434,0.7932075471698113,noise_hwa_s0.05_seed0
C3,0.05,0,4,0,0.7442755452095076,0.5995698401234648,0.6835064935064935,0.8331644204851754,0.6358921832884097,0.8245390835579515,noise_hwa_s0.05_seed0
C3,0.05,0,5,0,0.6881618169566284,0.558386102477463,0.7486688311688312,0.7161725067385445,0.6284743935309973,0.6593315363881402,noise_hwa_s0.05_seed0
C3,0.05,0,6,0,0.6942304378011924,0.5577999458337095,0.6956926406926407,0.7209272237196764,0.5676765498652291,0.7926253369272237,noise_hwa_s0.05_seed0
C3,0.05,0,7,0,0.7204032304173814,0.5939408985585748,0.7074242424242424,0.7896172506738545,0.5776064690026954,0.806964959568733,noise_hwa_s0.05_seed0
C3,0.05,0,8,0,0.7257271706281139,0.5912558518938857,0.7679437229437229,0.8242587601078166,0.5568625336927223,0.753843665768194,noise_hwa_s0.05_seed0
C3,0.05,0,9,0,0.7814726884750469,0.6279021954543305,0.7581926406926407,0.8402911051212938,0.7193099730458221,0.8080970350404312,noise_hwa_s0.05_seed0
C4,0.05,0,0,0,0.7446934574859103,0.5849434908024779,0.7807792207792207,0.7886792452830188,0.687579514824798,0.7217358490566038,noise_hwa_s0.05_seed0
C4,0.05,0,1,0,0.7047071285632607,0.5866891177343014,0.7209848484848486,0.8070404312668463,0.554188679245283,0.7366145552560647,noise_hwa_s0.05_seed0
C4,0.05,0,2,0,0.7105142326227232,0.6001888297072011,0.7193722943722944,0.792733153638814,0.5506091644204851,0.7793423180592991,noise_hwa_s0.05_seed0
C4,0.05,0,3,0,0.7454200461488196,0.6122830124195566,0.7509632034632034,0.7899299191374664,0.6373153638814015,0.8034716981132075,noise_hwa_s0.05_seed0
C4,0.05,0,4,0,0.7279502266601322,0.5733686166531251,0.7558116883116882,0.7603126684636119,0.609412398921833,0.7862641509433961,noise_hwa_s0.05_seed0
C4,0.05,0,5,0,0.7669887588826267,0.582962767123641,0.7880844155844154,0.8288733153638814,0.6636765498652292,0.7873207547169812,noise_hwa_s0.05_seed0
C4,0.05,0,6,0,0.6959041697296415,0.5650441498256791,0.7155627705627707,0.7888517520215634,0.5492830188679245,0.7299191374663072,noise_hwa_s0.05_seed0
C4,0.05,0,7,0,0.7260400841297068,0.6122088024520993,0.7596320346320347,0.7550943396226415,0.5305013477088949,0.858932614555256,noise_hwa_s0.05_seed0
C4,0.05,0,8,0,0.7357288756840643,0.5844284274150213,0.7268939393939392,0.8142210242587601,0.6084420485175202,0.7933584905660378,noise_hwa_s0.05_seed0
C4,0.05,0,9,0,0.7313887731765091,0.6045057970827583,0.7063852813852813,0.7617574123989219,0.6184474393530996,0.8389649595687332,noise_hwa_s0.05_seed0
C3,0.05,1,0,0,0.7308851282365433,0.6059997764565789,0.6925216450216449,0.8278274932614555,0.6404851752021564,0.7627061994609164,noise_hwa_s0.05_seed1
C3,0.05,1,1,0,0.6843911725067385,0.5849453178400547,0.7589285714285714,0.7393530997304583,0.5860161725067385,0.6532668463611859,noise_hwa_s0.05_seed1
C3,0.05,1,2,0,0.6896085926651965,0.5822255574614066,0.8193939393939393,0.7738975741239893,0.44881940700808626,0.716323450134771,noise_hwa_s0.05_seed1
C3,0.05,1,3,0,0.7483466317487545,0.6126386399102388,0.7145725108225108,0.8068571428571429,0.6630943396226416,0.8088625336927223,noise_hwa_s0.05_seed1
C3,0.05,1,4,0,0.703154047210651,0.5986189745375445,0.7147186147186146,0.7850242587601078,0.5810673854447439,0.7318059299191375,noise_hwa_s0.05_seed1
C3,0.05,1,5,0,0.7162647635383486,0.6129594999505625,0.814935064935065,0.8128409703504044,0.5221239892183288,0.7151590296495958,noise_hwa_s0.05_seed1
C3,0.05,1,6,0,0.6773422976394674,0.5795697971343453,0.6942640692640694,0.7034716981132076,0.5595363881401617,0.7520970350404312,noise_hwa_s0.05_seed1
C3,0.05,1,7,0,0.7141062954341257,0.6174972164545154,0.7041017316017316,0.7714824797843667,0.5304690026954177,0.8503719676549866,noise_hwa_s0.05_seed1
C3,0.05,1,8,0,0.7287646103896104,0.6099907250974779,0.7647727272727273,0.7645390835579515,0.5998382749326145,0.7859083557951482,noise_hwa_s0.05_seed1
C3,0.05,1,9,0,0.6978365698766642,0.5874908648121161,0.6696212121212121,0.818490566037736,0.6015525606469002,0.7016819407008086,noise_hwa_s0.05_seed1
C4,0.05,1,0,0,0.7104623356203545,0.5822884290486078,0.7300757575757577,0.7328840970350404,0.6022857142857143,0.7766037735849056,noise_hwa_s0.05_seed1
C4,0.05,1,1,0,0.6945606673201012,0.5966228822485029,0.7400216450216449,0.7388355795148248,0.557832884097035,0.7415525606469002,noise_hwa_s0.05_seed1
C4,0.05,1,2,0,0.6737813036020583,0.5774991187230512,0.7481818181818183,0.7449595687331535,0.6420053908355795,0.5599784366576819,noise_hwa_s0.05_seed1
C4,0.05,1,3,0,0.6859587927795474,0.5883714431877293,0.742034632034632,0.749768194070081,0.578943396226415,0.6730889487870619,noise_hwa_s0.05_seed1
C4,0.05,1,4,0,0.6880932471616434,0.5870274421044034,0.7531277056277057,0.7989541778975741,0.553455525606469,0.6468355795148247,noise_hwa_s0.05_seed1
C4,0.05,1,5,0,0.6921447561872089,0.5969849043707037,0.7448701298701299,0.8103935309973047,0.5628894878706199,0.6504258760107816,noise_hwa_s0.05_seed1
C4,0.05,1,6,0,0.7411776014865639,0.6176250553484913,0.7596861471861472,0.840743935309973,0.6094663072776281,0.7548140161725068,noise_hwa_s0.05_seed1
C4,0.05,1,7,0,0.7264632034632035,0.5977079276235184,0.7909956709956709,0.6855094339622642,0.6932075471698113,0.7361401617250674,noise_hwa_s0.05_seed1
C4,0.05,1,8,0,0.7008446765498653,0.6092026270650899,0.7210714285714286,0.8080862533692722,0.5651212938005391,0.7090997304582211,noise_hwa_s0.05_seed1
C4,0.05,1,9,0,0.6555105468430941,0.5860103732745242,0.6383225108225109,0.7933584905660377,0.5428140161725068,0.6475471698113208,noise_hwa_s0.05_seed1
C3,0.05,2,0,0,0.701153720493343,0.5908170941934596,0.7629437229437229,0.7866630727762802,0.6223396226415093,0.6326684636118598,noise_hwa_s0.05_seed2
C3,0.05,2,1,0,0.6598217552887364,0.5747380887897273,0.7053463203463204,0.7402264150943396,0.5324528301886793,0.6612614555256064,noise_hwa_s0.05_seed2
C3,0.05,2,2,0,0.685239596095728,0.591503146803544,0.71254329004329,0.7968409703504042,0.579654986522911,0.6519191374663073,noise_hwa_s0.05_seed2
C3,0.05,2,3,0,0.7060546332598219,0.5957377900153472,0.7579112554112554,0.7569056603773585,0.5968086253369271,0.7125929919137466,noise_hwa_s0.05_seed2
C3,0.05,2,4,0,0.706378073184677,0.5954051079671735,0.7436147186147186,0.7853477088948787,0.5268679245283019,0.7696819407008086,noise_hwa_s0.05_seed2
C3,0.05,2,5,0,0.7221734460508046,0.5927821268436958,0.7695670995670997,0.7873962264150944,0.5740161725067386,0.7577142857142856,noise_hwa_s0.05_seed2
C3,0.05,2,6,0,0.7086387629665931,0.6057768241358112,0.7456601731601732,0.8321078167115904,0.5873746630727763,0.6694123989218329,noise_hwa_s0.05_seed2
C3,0.05,2,7,0,0.6994880033488524,0.5897073300747581,0.7287121212121213,0.7991590296495956,0.5766253369272237,0.693455525606469,noise_hwa_s0.05_seed2
C3,0.05,2,8,0,0.7113071551090419,0.6012000412695546,0.8198701298701299,0.7923126684636119,0.581843665768194,0.6512021563342318,noise_hwa_s0.05_seed2
C3,0.05,2,9,0,0.6867704198317407,0.583970324610841,0.6766450216450217,0.76144474393531,0.6356981132075472,0.6732938005390835,noise_hwa_s0.05_seed2
C4,0.05,2,0,0,0.6525403802172669,0.5704652389980096,0.6756601731601731,0.7446900269541779,0.5729164420485175,0.6168948787061994,noise_hwa_s0.05_seed2
C4,0.05,2,1,0,0.69988679245283,0.5778766169282554,0.7657142857142856,0.7742210242587602,0.5731536388140162,0.6864582210242587,noise_hwa_s0.05_seed2
C4,0.05,2,2,0,0.6377532978028261,0.569336667139547,0.6542099567099567,0.7620646900269541,0.5210566037735849,0.6136819407008086,noise_hwa_s0.05_seed2
C4,0.05,2,3,0,0.7008049701870456,0.6088096527768821,0.638982683982684,0.836409703504043,0.6146522911051213,0.7131752021563341,noise_hwa_s0.05_seed2
C4,0.05,2,4,0,0.7383076349750879,0.6128749725944364,0.7832359307359308,0.7818760107816711,0.5767331536388141,0.8113854447439353,noise_hwa_s0.05_seed2
C4,0.05,2,5,0,0.7257497855917667,0.5942286569769192,0.7376298701298701,0.7985983827493262,0.6061886792452831,0.7605822102425875,noise_hwa_s0.05_seed2
C4,0.05,2,6,0,0.673927815894797,0.5860478812812477,0.6606277056277057,0.7672021563342318,0.5221132075471699,0.7457681940700809,noise_hwa_s0.05_seed2
C4,0.05,2,7,0,0.698500153148738,0.5968699084761647,0.7101623376623376,0.8022425876010781,0.5647870619946092,0.7168086253369272,noise_hwa_s0.05_seed2
C4,0.05,2,8,0,0.7080786367720331,0.5828904379301598,0.7690692640692641,0.7704150943396226,0.5898975741239892,0.7029326145552561,noise_hwa_s0.05_seed2
C4,0.05,2,9,0,0.6640091174548721,0.5736551928706844,0.6810930735930736,0.7800754716981131,0.4988140161725067,0.6960539083557952,noise_hwa_s0.05_seed2
C3,0.05,3,0,0,0.6635594676549865,0.5675036648224334,0.6973214285714285,0.7792991913746631,0.5575094339622642,0.6201078167115903,noise_hwa_s0.05_seed3
C3,0.05,3,1,0,0.5964337274360859,0.5613907195088923,0.5826082251082251,0.7679784366576818,0.47575202156334234,0.5593962264150943,noise_hwa_s0.05_seed3
C3,0.05,3,2,0,0.7035656293392142,0.5862209124870496,0.8195670995670995,0.71311051212938,0.5164312668463611,0.7651536388140161,noise_hwa_s0.05_seed3
C3,0.05,3,3,0,0.7070347239238749,0.5994161002850178,0.6796645021645022,0.8087654986522912,0.6932291105121293,0.6464797843665768,noise_hwa_s0.05_seed3
C3,0.05,3,4,0,0.6891475332843258,0.5639299793222334,0.7249567099567099,0.7378867924528303,0.6228140161725068,0.6709326145552561,noise_hwa_s0.05_seed3
C3,0.05,3,5,0,0.6656317181246426,0.5669993487148404,0.6924783549783551,0.805800539083558,0.48701886792452825,0.6772291105121294,noise_hwa_s0.05_seed3
C3,0.05,3,6,0,0.6691729253450952,0.5620220684644717,0.740443722943723,0.7978867924528302,0.5198167115902965,0.618544474393531,noise_hwa_s0.05_seed3
C3,0.05,3,7,0,0.6845350404312669,0.5860188636256164,0.77,0.7248840970350405,0.5714393530997304,0.6718167115902964,noise_hwa_s0.05_seed3
C3,0.05,3,8,0,0.6402689904435187,0.5546091859150449,0.687987012987013,0.7514932614555256,0.49755256064690023,0.6240431266846361,noise_hwa_s0.05_seed3
C3,0.05,3,9,0,0.6856191088785428,0.570091072449563,0.7391125541125543,0.746576819407008,0.5751159029649595,0.6816711590296496,noise_hwa_s0.05_seed3
C4,0.05,3,0,0,0.6930830780854367,0.578011817708938,0.7480627705627706,0.7876873315363883,0.6112776280323451,0.6253045822102425,noise_hwa_s0.05_seed3
C4,0.05,3,1,0,0.6962133770317732,0.5760260965449645,0.7333225108225108,0.8152291105121293,0.5995579514824798,0.636743935309973,noise_hwa_s0.05_seed3
C4,0.05,3,2,0,0.730397982520624,0.5825429246357747,0.7504329004329005,0.7938760107816711,0.6488625336927224,0.7284204851752022,noise_hwa_s0.05_seed3
C4,0.05,3,3,0,0.678438985542759,0.5599026511389967,0.671038961038961,0.7176172506738545,0.5707816711590297,0.7543180592991914,noise_hwa_s0.05_seed3
C4,0.05,3,4,0,0.695174038225925,0.571774633840175,0.7244805194805195,0.7240970350404313,0.587299191374663,0.7448194070080862,noise_hwa_s0.05_seed3
C4,0.05,3,5,0,0.6807372988646574,0.5634517791047086,0.7472510822510823,0.6944690026954178,0.565035040431267,0.7161940700808626,noise_hwa_s0.05_seed3
C4,0.05,3,6,0,0.686874683492608,0.5571642979661848,0.6928787878787879,0.6918490566037736,0.6583827493261456,0.7043881401617251,noise_hwa_s0.05_seed3
C4,0.05,3,7,0,0.6734003001715266,0.5684741979305037,0.7157467532467532,0.787245283018868,0.5946199460916443,0.595989218328841,noise_hwa_s0.05_seed3
C4,0.05,3,8,0,0.6803581842685615,0.5768072625818405,0.7225324675324675,0.7938975741239893,0.514177897574124,0.6908247978436657,noise_hwa_s0.05_seed3
C4,0.05,3,9,0,0.7018647288246345,0.5904043986467026,0.7451839826839827,0.7940808625336927,0.5673207547169812,0.7008733153638814,noise_hwa_s0.05_seed3
C3,0.1,0,0,0,0.6924603548966757,0.6065259632786941,0.719404761904762,0.8031266846361186,0.6358921832884097,0.6114177897574125,noise_hwa_s0.1_seed0
C3,0.1,0,1,0,0.6538638609817855,0.5326794150900408,0.7128354978354978,0.6093261455525606,0.686598382749326,0.6066954177897574,noise_hwa_s0.1_seed0
C3,0.1,0,2,0,0.7089264426611125,0.5932103253416561,0.746314935064935,0.8175202156334231,0.4894986522911051,0.7823719676549866,noise_hwa_s0.1_seed0
C3,0.1,0,3,0,0.6883700277709712,0.5896197934802702,0.6379437229437229,0.7498005390835581,0.5772506738544474,0.7884851752021563,noise_hwa_s0.1_seed0
C3,0.1,0,4,0,0.702756534346157,0.5953138098247334,0.7333549783549783,0.7667277628032345,0.7112021563342317,0.5997412398921833,noise_hwa_s0.1_seed0
C3,0.1,0,5,0,0.6913983704974271,0.5770490226423692,0.7794155844155843,0.8480107816711591,0.6314609164420485,0.5067061994609164,noise_hwa_s0.1_seed0
C3,0.1,0,6,0,0.5943113820142122,0.5342078394958236,0.6500649350649351,0.5987061994609164,0.5504366576819407,0.5780377358490566,noise_hwa_s0.1_seed0
C3,0.1,0,7,0,0.5951635118026628,0.5310325019237632,0.530465367965368,0.7385660377358492,0.6065983827493261,0.5050242587601079,noise_hwa_s0.1_seed0
C3,0.1,0,8,0,0.6095894082332762,0.5619291044936526,0.6990584415584415,0.6026522911051213,0.40598382749326145,0.7306630727762804,noise_hwa_s0.1_seed0
C3,0.1,0,9,0,0.6285288838519971,0.5461964839199198,0.6634740259740259,0.6432668463611859,0.5828679245283018,0.6245067385444745,noise_hwa_s0.1_seed0
C4,0.1,0,0,0,0.6348261455525606,0.5565567004991037,0.7214285714285714,0.6910835579514825,0.4756549865229111,0.6511374663072775,noise_hwa_s0.1_seed0
C4,0.1,0,1,0,0.6794754451523319,0.5643534221488542,0.7154004329004329,0.7657358490566037,0.5216388140161725,0.7151266846361186,noise_hwa_s0.1_seed0
C4,0.1,0,2,0,0.7212411480029404,0.5907935576505586,0.7841883116883117,0.6834716981132074,0.5838814016172506,0.8334231805929919,noise_hwa_s0.1_seed0
C4,0.1,0,3,0,0.6350918484031691,0.5550101669267509,0.7430735930735931,0.6081293800539084,0.5277735849056604,0.6613908355795148,noise_hwa_s0.1_seed0
C4,0.1,0,4,0,0.566540849873397,0.5568588065360658,0.5733008658008658,0.7667601078167117,0.23853369272237196,0.6875687331536389,noise_hwa_s0.1_seed0
C4,0.1,0,5,0,0.7258794413134035,0.6120630693371507,0.7322077922077922,0.8380053908355795,0.5364420485175202,0.7968625336927224,noise_hwa_s0.1_seed0
C4,0.1,0,6,0,0.6397375132728906,0.5627685207873887,0.6274783549783549,0.7722264150943396,0.4773369272237197,0.6819083557951482,noise_hwa_s0.1_seed0
C4,0.1,0,7,0,0.6514539736992567,0.5787538636471109,0.5926406926406926,0.8033962264150944,0.6294770889487871,0.5803018867924528,noise_hwa_s0.1_seed0
C4,0.1,0,8,0,0.6183895695499468,0.5531420747408831,0.5900865800865801,0.7487762803234501,0.5770566037735849,0.5576388140161725,noise_hwa_s0.1_seed0
C4,0.1,0,9,0,0.6580480274442538,0.5870501726013146,0.6023376623376623,0.8965390835579516,0.5103935309973046,0.622921832884097,noise_hwa_s0.1_seed0
C3,0.1,1,0,0,0.658911520869068,0.5617057222816905,0.6233549783549783,0.7140377358490566,0.5190619946091644,0.7791913746630729,noise_hwa_s0.1_seed1
C3,0.1,1,1,0,0.5598281364861553,0.5073055709599901,0.6749675324675324,0.6789649595687332,0.31708894878706195,0.5682911051212938,noise_hwa_s0.1_seed1
C3,0.1,1,2,0,0.6569510842930655,0.5394545003159701,0.7710064935064935,0.6733045822102426,0.4426522911051213,0.7408409703504044,noise_hwa_s0.1_seed1
C3,0.1,1,3,0,0.6412453851180266,0.5690962504890013,0.5172510822510823,0.6867277628032346,0.5839137466307277,0.7770889487870619,noise_hwa_s0.1_seed1
C3,0.1,1,4,0,0.6213368047047293,0.5360169291152409,0.4970129870129871,0.6612938005390836,0.5511051212938005,0.7759353099730458,noise_hwa_s0.1_seed1
C3,0.1,1,5,0,0.6854290615045331,0.5934099291969203,0.7376623376623376,0.6063611859838275,0.6629110512129379,0.7347816711590297,noise_hwa_s0.1_seed1
C3,0.1,1,6,0,0.6667489585885812,0.566580366009363,0.7281818181818183,0.692021563342318,0.6064582210242588,0.6403342318059299,noise_hwa_s0.1_seed1
C3,0.1,1,7,0,0.6810463223883035,0.5665507572533391,0.6948160173160174,0.7027385444743937,0.5489380053908356,0.7776927223719676,noise_hwa_s0.1_seed1
C3,0.1,1,8,0,0.5909773646165155,0.5288136185231518,0.6217207792207792,0.590501347708895,0.3602264150943396,0.7914609164420484,noise_hwa_s0.1_seed1
C3,0.1,1,9,0,0.6025954627133872,0.5423240240395156,0.594047619047619,0.6656172506738544,0.5017358490566037,0.6489811320754717,noise_hwa_s0.1_seed1
C4,0.1,1,0,0,0.670826594788859,0.5617065283276803,0.6733333333333333,0.7016388140161726,0.644010781671159,0.6643234501347709,noise_hwa_s0.1_seed1
C4,0.1,1,1,0,0.6227476006697704,0.5269000653434616,0.7353138528138529,0.5298760107816711,0.5233423180592991,0.7024582210242588,noise_hwa_s0.1_seed1
C4,0.1,1,2,0,0.7446800722862044,0.5719775424839972,0.849448051948052,0.7620700808625337,0.5534231805929919,0.8137789757412399,noise_hwa_s0.1_seed1
C4,0.1,1,3,0,0.6933191517601895,0.6146984098324714,0.715443722943723,0.8476334231805931,0.3858760107816712,0.8243234501347709,noise_hwa_s0.1_seed1
C4,0.1,1,4,0,0.6497978130360206,0.5804760077724328,0.6342532467532468,0.7324959568733155,0.35074932614555254,0.8816927223719676,noise_hwa_s0.1_seed1
C4,0.1,1,5,0,0.5653792166952545,0.5219838296427175,0.5248268398268399,0.584377358490566,0.49154716981132074,0.6607654986522911,noise_hwa_s0.1_seed1
C4,0.1,1,6,0,0.7267793841378747,0.6058862851812207,0.7547186147186147,0.7066846361185984,0.6381994609164422,0.8075148247978436,noise_hwa_s0.1_seed1
C4,0.1,1,7,0,0.6073764498080536,0.5412041574777424,0.7390367965367965,0.5970242587601078,0.4818652291105121,0.6115795148247978,noise_hwa_s0.1_seed1
C4,0.1,1,8,0,0.6850225843339051,0.5845522898154478,0.6725108225108225,0.7719784366576821,0.5507061994609165,0.7448948787061994,noise_hwa_s0.1_seed1
C4,0.1,1,9,0,0.6633669341664624,0.5913553717054214,0.4946645021645022,0.8520862533692721,0.6061239892183288,0.7005929919137467,noise_hwa_s0.1_seed1
C3,0.1,2,0,0,0.6843823102997632,0.5555641354673132,0.7081060606060605,0.7682911051212937,0.5589973045822103,0.702134770889488,noise_hwa_s0.1_seed2
C3,0.1,2,1,0,0.5575489259168505,0.5148198003585293,0.4961471861471861,0.6725606469002696,0.4987061994609163,0.5627816711590297,noise_hwa_s0.1_seed2
C3,0.1,2,2,0,0.6470167442620273,0.5538477948731175,0.5863203463203464,0.7730673854447438,0.4973800539083558,0.7312991913746631,noise_hwa_s0.1_seed2
C3,0.1,2,3,0,0.7074720962999265,0.586514796854916,0.5847077922077922,0.7394447439353099,0.650587601078167,0.8551482479784366,noise_hwa_s0.1_seed2
C3,0.1,2,4,0,0.5989869006779384,0.5215396445659604,0.6461147186147185,0.6283557951482479,0.442199460916442,0.679277628032345,noise_hwa_s0.1_seed2
C3,0.1,2,5,0,0.7016186698521604,0.5427120545789861,0.6957900432900432,0.7385983827493262,0.640409703504043,0.7316765498652292,noise_hwa_s0.1_seed2
C3,0.1,2,6,0,0.6025821591930083,0.5246265320247445,0.705660173160173,0.6677304582210244,0.49483557951482476,0.5421024258760108,noise_hwa_s0.1_seed2
C3,0.1,2,7,0,0.5899196683819325,0.5232803814854461,0.5262770562770562,0.6430619946091645,0.4140053908355795,0.77633423180593,noise_hwa_s0.1_seed2
C3,0.1,2,8,0,0.7179181573143837,0.573840207293534,0.6732467532467531,0.8387924528301887,0.5646792452830189,0.794954177897574,noise_hwa_s0.1_seed2
C3,0.1,2,9,0,0.6215358368047047,0.5330546026300743,0.5708441558441559,0.6893584905660377,0.49915902964959563,0.7267816711590297,noise_hwa_s0.1_seed2
C4,0.1,2,0,0,0.662428602058319,0.5736318712733808,0.7571753246753246,0.7846253369272237,0.6030835579514825,0.5048301886792453,noise_hwa_s0.1_seed2
C4,0.1,2,1,0,0.6099561688311688,0.5176010889143958,0.6163961038961039,0.7404743935309972,0.6132938005390836,0.46966037735849053,noise_hwa_s0.1_seed2
C4,0.1,2,2,0,0.6870803928775627,0.5400863866355425,0.6823593073593075,0.8044851752021565,0.6727331536388139,0.588743935309973,noise_hwa_s0.1_seed2
C4,0.1,2,3,0,0.6431486767949033,0.525034713713959,0.7204545454545455,0.6112776280323451,0.5849703504043127,0.6558921832884097,noise_hwa_s0.1_seed2
C4,0.1,2,4,0,0.6104613350485992,0.509008262508759,0.6061580086580086,0.7420485175202157,0.5744043126684635,0.5192345013477089,noise_hwa_s0.1_seed2
C4,0.1,2,5,0,0.636648217348689,0.5413465589359333,0.7156818181818182,0.6076765498652292,0.5514609164420485,0.6717735849056603,noise_hwa_s0.1_seed2
C4,0.1,2,6,0,0.5805105264232623,0.5165717681854722,0.43544372294372297,0.6854878706199461,0.5270188679245282,0.6740916442048518,noise_hwa_s0.1_seed2
C4,0.1,2,7,0,0.6728148125459446,0.564375077917779,0.6522727272727272,0.7892075471698113,0.5871913746630728,0.6625876010781672,noise_hwa_s0.1_seed2
C4,0.1,2,8,0,0.6415642305807401,0.5540673618007282,0.4237987012987013,0.7289919137466307,0.6186415094339622,0.7948247978436658,noise_hwa_s0.1_seed2
C4,0.1,2,9,0,0.721348066241934,0.5609854933216403,0.7060930735930736,0.7860700808625336,0.6537250673854447,0.7395040431266846,noise_hwa_s0.1_seed2
C3,0.1,3,0,0,0.6430493649432328,0.5789899813857113,0.7523268398268398,0.8136495956873315,0.41122371967654986,0.5949973045822101,noise_hwa_s0.1_seed3
C3,0.1,3,1,0,0.5902573715592583,0.5218227279175641,0.58995670995671,0.6508247978436658,0.44211320754716976,0.6781347708894879,noise_hwa_s0.1_seed3
C3,0.1,3,2,0,0.6589458057665605,0.5571697253425159,0.6611255411255411,0.6932291105121294,0.5065121293800539,0.7749164420485175,noise_hwa_s0.1_seed3
C3,0.1,3,3,0,0.6234441721800212,0.552987958747641,0.6936796536796537,0.5885606469002695,0.461121293800539,0.7504150943396226,noise_hwa_s0.1_seed3
C3,0.1,3,4,0,0.6665449542595769,0.562617843923703,0.580508658008658,0.7409272237196767,0.578167115902965,0.7665768194070081,noise_hwa_s0.1_seed3
C3,0.1,3,5,0,0.6675637302948625,0.5576451850036757,0.6632683982683983,0.7899083557951483,0.5287762803234501,0.6883018867924529,noise_hwa_s0.1_seed3
C3,0.1,3,6,0,0.6238654537286613,0.5442746015983355,0.6459523809523811,0.5485498652291105,0.6657897574123989,0.6351698113207548,noise_hwa_s0.1_seed3
C3,0.1,3,7,0,0.6506545985461081,0.5623798991475257,0.7395887445887446,0.8334986522911051,0.4287547169811321,0.6007762803234502,noise_hwa_s0.1_seed3
C3,0.1,3,8,0,0.5916762537776689,0.5072547363262359,0.60254329004329,0.5712560646900269,0.6204743935309973,0.5724312668463613,noise_hwa_s0.1_seed3
C3,0.1,3,9,0,0.7012020440251572,0.5684157327280466,0.7998809523809524,0.8004312668463612,0.4536711590296496,0.7508247978436657,noise_hwa_s0.1_seed3
C4,0.1,3,0,0,0.5899617842848975,0.5183113229041729,0.6852056277056278,0.6129487870619946,0.36635040431266847,0.6953423180592994,noise_hwa_s0.1_seed3
C4,0.1,3,1,0,0.672392081189251,0.5894057076653899,0.8613203463203464,0.6810781671159031,0.425088948787062,0.7220808625336927,noise_hwa_s0.1_seed3
C4,0.1,3,2,0,0.5401937842032181,0.5421344957591234,0.4939826839826839,0.6604959568733153,0.3731644204851752,0.633132075471698,noise_hwa_s0.1_seed3
C4,0.1,3,3,0,0.7053584088867108,0.6045876376189188,0.7284848484848485,0.7504043126684636,0.6783180592991913,0.6642264150943396,noise_hwa_s0.1_seed3
C4,0.1,3,4,0,0.6314795903781752,0.5573560831753483,0.6997943722943724,0.7077412398921832,0.43040431266846363,0.687978436657682,noise_hwa_s0.1_seed3
C4,0.1,3,5,0,0.685299119905252,0.5652013825300817,0.8399242424242426,0.7350943396226415,0.6000970350404312,0.5660808625336927,noise_hwa_s0.1_seed3
C4,0.1,3,6,0,0.737428132402189,0.6179172201515797,0.7823917748917749,0.8082911051212938,0.5249380053908356,0.8340916442048516,noise_hwa_s0.1_seed3
